MaxWind,AvgTemp,AvgHum,Rain,Hail,DateTime
12.2,5.636110916666666,76.87388783333334,0.05,5.999999999999995,2016-12-22 23:00:00
11.7,5.754166299999999,76.58222133333334,0.61666664,5.999999999999995,2016-12-23 00:00:00
12.1,5.963888483333333,75.39666466666667,0.0,5.999999999999995,2016-12-23 01:00:00
13.4,6.258610966666668,74.6622201666667,0.0,5.999999999999995,2016-12-23 02:00:00
7.1,5.296388799999998,79.26416516666663,0.0,5.999999999999995,2016-12-23 03:00:00
11.0,5.873055450000001,76.96944250000001,0.0,5.999999999999995,2016-12-23 04:00:00
12.7,6.863888783333334,74.61305483333332,0.0,5.999999999999995,2016-12-23 05:00:00
13.6,7.609721849999999,73.30472033333334,0.53333341,5.999999999999995,2016-12-23 06:00:00
17.3,8.026666483333337,73.08333233333335,5.433333330000002,5.999999999999995,2016-12-23 07:00:00
17.2,8.798611083333332,71.6786095,40.70000019000001,5.999999999999995,2016-12-23 08:00:00
21.2,8.262777749999998,81.34638666666667,364.383316,5.999999999999995,2016-12-23 09:00:00
24.7,8.6919443,80.24749833333337,271.2499798999999,5.999999999999995,2016-12-23 10:00:00
23.8,9.497777749999996,77.491388,66.83333250999998,5.999999999999995,2016-12-23 11:00:00
21.2,9.121944333333335,85.47610916666667,233.2499947,5.999999999999995,2016-12-23 12:00:00
20.2,9.655000033333334,82.16083166666665,579.6333179000001,5.999999999999995,2016-12-23 13:00:00
17.1,6.947499750000001,76.1683311666667,125.40000364,5.999999999999995,2016-12-23 14:00:00
18.6,7.3802775333333335,76.60360983333334,9.78333331,5.999999999999995,2016-12-23 15:00:00
16.8,6.953333016666663,75.0886095,46.28333001,5.999999999999995,2016-12-23 16:00:00
16.7,6.462221916666666,72.45999933333334,1.10000006,5.999999999999995,2016-12-23 17:00:00
18.3,5.884999850000001,73.98305483333337,23.066665049999997,5.999999999999995,2016-12-23 18:00:00
16.9,5.991666649999998,69.17083333333335,0.25000001,5.999999999999995,2016-12-23 19:00:00
15.7,5.612499816666667,66.69555466666667,0.94999995,5.999999999999995,2016-12-23 20:00:00
13.9,4.678611083333335,70.5194425,0.25,5.999999999999995,2016-12-23 21:00:00
17.7,4.614166599999999,73.33722083333332,4.1166666,5.999999999999995,2016-12-23 22:00:00
22.3,5.301111099999998,69.7933315,9.816666490000001,5.999999999999995,2016-12-23 23:00:00
23.3,4.933333316666664,75.44444333333335,86.88332991999998,5.999999999999995,2016-12-24 00:00:00
19.7,4.752777766666666,77.44555516666667,92.96666503,5.999999999999995,2016-12-24 01:00:00
19.7,4.748888883333332,77.37777683333334,198.99999865,5.999999999999995,2016-12-24 02:00:00
14.9,4.3972221666666655,78.06972016666668,157.79999832999997,5.999999999999995,2016-12-24 03:00:00
14.5,4.34638885,77.06472116666667,0.6000000000000001,5.999999999999995,2016-12-24 04:00:00
16.3,4.817222216666668,75.54333199999999,36.49999898000001,5.999999999999995,2016-12-24 05:00:00
19.2,4.560833300000001,77.62027600000002,19.36666586,5.999999999999995,2016-12-24 06:00:00
20.6,4.2233333166666664,78.78472066666664,40.216664640000005,5.999999999999995,2016-12-24 07:00:00
13.9,4.226944416666667,79.2102761666667,5.3333333,5.999999999999995,2016-12-24 08:00:00
18.9,4.054722233333332,80.52833166666665,161.64998976000004,5.999999999999995,2016-12-24 09:00:00
19.2,4.908333333333333,78.52610933333334,11.816665660000002,5.999999999999995,2016-12-24 10:00:00
17.5,5.251111083333329,78.87055383333336,33.43333226,5.999999999999995,2016-12-24 11:00:00
17.1,6.135555399999997,74.53055366666669,4.04999998,5.999999999999995,2016-12-24 12:00:00
16.2,6.394999716666664,74.73805383333335,0.0,5.999999999999995,2016-12-24 13:00:00
14.8,6.171110816666666,75.85138749999997,0.0,5.999999999999995,2016-12-24 14:00:00
13.2,6.364999733333332,74.5341645,0.8166666,5.999999999999995,2016-12-24 15:00:00
14.4,6.379722083333335,72.84249916666666,0.0,5.999999999999995,2016-12-24 16:00:00
15.2,6.3341664833333375,75.06666483333335,0.0,5.999999999999995,2016-12-24 17:00:00
14.4,6.5983332166666715,77.30388683333337,0.0,5.999999999999995,2016-12-24 18:00:00
9.6,6.639722166666671,80.56888666666666,0.0,5.999999999999995,2016-12-24 19:00:00
15.4,7.303333083333328,80.86333166666668,1.0333332400000002,5.999999999999995,2016-12-24 20:00:00
14.1,7.906111099999995,79.80583216666665,6.55000008,5.999999999999995,2016-12-24 21:00:00
18.1,9.326111199999998,79.09499899999999,0.16666669,5.999999999999995,2016-12-24 22:00:00
20.8,10.833889000000003,79.21305433333336,10.69999971,5.999999999999995,2016-12-24 23:00:00
21.6,11.411388666666676,79.24472166666665,8.416666230000002,5.999999999999995,2016-12-25 00:00:00
21.4,11.864722499999989,79.45777650000001,6.783333290000001,5.999999999999995,2016-12-25 01:00:00
19.7,12.167222166666658,79.77583200000002,0.96666667,5.999999999999995,2016-12-25 02:00:00
19.6,12.525278000000005,78.51916466666667,2.99999991,5.999999999999995,2016-12-25 03:00:00
20.2,12.721944333333342,76.67861016666664,6.0166667700000005,5.999999999999995,2016-12-25 04:00:00
18.6,12.41694466666666,76.64694300000001,3.5999997300000004,5.999999999999995,2016-12-25 05:00:00
19.8,12.486111166666666,76.10916516666666,4.850000030000001,5.999999999999995,2016-12-25 06:00:00
19.8,12.511666666666667,75.28499816666668,6.299999900000001,5.999999999999995,2016-12-25 07:00:00
23.4,12.808610999999985,73.51444316666668,3.6666666,5.999999999999995,2016-12-25 08:00:00
20.1,12.622499999999997,74.62471999999998,3.3166665600000003,5.999999999999995,2016-12-25 09:00:00
19.6,12.635555500000015,75.0502755,3.99999958,5.999999999999995,2016-12-25 10:00:00
20.1,12.665000000000008,76.25527733333332,2.9500001200000003,5.999999999999995,2016-12-25 11:00:00
20.3,13.003888833333344,75.28110999999998,3.4166667399999997,5.999999999999995,2016-12-25 12:00:00
22.7,13.38555566666666,73.10110883333333,11.56666636,5.999999999999995,2016-12-25 13:00:00
21.8,12.028055499999997,78.93805283333332,34.149999539999996,5.999999999999995,2016-12-25 14:00:00
18.1,9.680555599999993,75.565276,17.833332239999997,5.999999999999995,2016-12-25 15:00:00
18.5,8.839444400000001,73.85999766666664,31.299999839999995,5.999999999999995,2016-12-25 16:00:00
16.9,8.029721816666664,75.32166566666668,104.13333282,5.999999999999995,2016-12-25 17:00:00
15.3,7.501666649999999,74.13110933333334,4.783333090000001,5.999999999999995,2016-12-25 18:00:00
13.3,7.2399996,70.46361,0.0,5.999999999999995,2016-12-25 19:00:00
